audiocap_id,youtube_id,caption
11597,3fX7-liyZj8,A person is snoring
11599,3f_avxW0vKU,"Water pouring, a man talking, with insects buzzing"
46278,MJy2YEUAQrw,Several frogs croaking
17283,68ijV_btmC0,Frying food followed by a snap then a woman speaks
17280,68eGEkfJzQY,Engines hum and tires squeal as a car speeds by
17285,68ovAQXXofA,A dog is barking in a high frequency and a man speaks
56919,TOV_x5_I3TU,A clock ticking
17288,68tSXQ63nuA,Digital beeping of an alarm followed by more musical ringing and a person speaking
94018,tEKCYyQVG7k,High frequency humming of an engine with wind blowing hard and loud revving of an engine starting
102432,zlm5N6tavrk,An infant cries
102438,zm-1vgWuexY,Metal creaking followed by a toilet flushing
11623,3gEkBQ3FJI8,"Multiple men are talking, laughing and screaming out loud in an outdoor setting"
11622,3g8qAR5ni3s,People talking an animal screams
11621,3g8dJQG3wpY,People speaking in another language with birds chirping in the background
11626,3gIWUjNtmHE,"An adult female speaks, and a child speaks and cries"
11625,3gFvmULZ188,Man speaking and a dog whimpering
11624,3gFqbw0ddMw,Vehicle idling and a man talking
9409,2mNxC7tnVHs,Women talk and a strong wind blows
11628,3gLYS1VIO_M,Large rattling followed by a power tool
57063,TULz5Totm3E,"Loud clanking with distant meowing, laughter and speech"
37371,G_7-IR3pl8E,An emergency siren is triggered
17758,6MrZ-9tZUfs,"An electronic device is playing with people speaking, and dogs pant and growl in the foreground"
64336,YVW3fIUuqXY,A remote-controlled helicopter flies while a man speaks
17755,6Mk5_78EjUs,"An adult male is speaking, paper is crinkling, and thumping occurs"
17756,6MqyK8x0Xi0,A man is speaking
102388,zjMUIoBgjSs,A man speaks followed by cooing pigeons
102384,zj7digcn7UI,Compressed air spraying as plastic rattles in a metal container followed by paper crinkling while a man talks and vehicles drive by in the background
60656,Vx4tAj81hzY,"Exciting intro music, a car engine revving up and down as it gets closer"
62651,XNCP8lgs1EE,A dog breathes heavily and barks as a man is speaking
62658,XNYfzWuofEY,Crinkling plastic while a washing machine is running the background
20463,7cEaqCn8TwA,An air horn blows as traffic passes
20464,7cFKI9PfRk8,Sirens going off and cars passing by
20466,7cIDaBiRLTI,A woman is speaking and animals barking
95767,u_L7mKBi8Vg,Car revving motor then squealing tires
19871,7LiGXFd8FBY,Rain falls heavily
99432,xNErD5SnInY,A dog barks and whimpers loudly nearby
99436,xNVCIE9j_uc,Several pigeons coo and bird tweets far away while some material is tapped
95768,u_YjbG6OL1Y,A vehicle accelerates moving away
19877,7LzMX-z8W50,Birds chirp and tweet as two people talk and laugh
19874,7LlU4HMbn6Q,Engine running and wood knocking
68903,ahFwCGClUCw,A man talks while some material is crumpled
63309,XnS7juemOLc,A squeaky noise as a man talks and then the water comes on he washes his hands and some paper crumples
37943,Gx2OEvuYFcM,A racing vehicle accelerating at a high rate followed by idle vehicle engines running while a man speaks over an intercom
54744,RuRta8gBeds,A gunshot firing followed by metal clanking then a gun reloading and cocking as music plays in the background
37946,Gx7EoRXB8HY,A helicopter lands and then music plays
34415,ElvZFSSpXJI,Hissing and vibrating of a train passing
79637,iUChvxjpP8o,"A man talks nearby, followed by a phone dialing and a woman speaking on a phone"
67689,_qjUVCNDf7I,A dog breathes and barks
92419,s04XTm4x_VY,Dialing rotary phone then ringing phone
67686,_qhoPWSWG4M,Wind blows hard and people speak with faint water splashing
67682,_q_dyU6PzDc,A person talking with loud wind noise
24397,9a9wO2zHK_0,Telephone ringing loudly
24393,9_xvBCs-esg,A man is speaking fast
24391,9_v17HqLyu0,Model tractors playing in the mud with people standing around and talking
24390,9_tJiFWOu9E,Distant rustling and clanking
26702,AhIETa0SeDQ,A group speaking followed by croaking
26700,AhH992w8Pb4,An engine running consistently and mild wind
26707,AhXP21DcB2A,An infant crying followed by speech
26704,AhPT9djPY1I,Distant murmuring and rustling
26705,AhTULWDeijA,A woman speaking and rustling
66370,ZvNj6267QAU,Vehicles pass and blow horns
84187,lqQ7PAiR4V0,An explosion with various gunfire sounds
79202,iAMf5dHWphQ,A high pitched engine accelerating with light wind
61687,Wf2-FDI22Xg,Scraping and clicking
61684,Wetyw4t87fY,Loud vibrations of a revving and idling engine followed by squealing tires
61685,WexVIMLKLBk,Tick-tocking with clicking sound
77368,gqXBbHGt6Yg,Wind blows while waves crash against a shoreline and a woman speaks
18606,6lAiBVvNb3Q,Horse clip clops and neighs
81230,jfPUtnyfQNY,A woman talks as silverware clanks
415,-9Mh5OC-9KU,Engine of a vehicle and wind blowing
410,-9D8GR2VBKE,Man speaks over beeping
411,-9FNqXff1tE,A narrator followed by a water splash and birds chirping
412,-9ItWUeRHDw,A low rumble of an engine
23280,91HcrO0dw1g,Someone snores while they are sleeping
23282,91J2pDhicyo,The honking of a car horn outside
23286,91awjFgmPzg,Multiple men talking and engine rev
32813,DrasqvSG-o0,A man speaks loudly in the distance
55032,S5wiN0S_gUY,A crying child with laughing and talking in the background
32816,Drg2nd5GWmg,A toy motorboat running as water lightly splashes with wind blowing into a microphone and a bird chirping in the background
32815,Drfa0bJVwBM,"Hissing and whooshing are ongoing, a brief quiet clatter occurs, and the hissing gets louder"
5274,16HVTU0YUJI,Vibrating engine noise
73289,drbVx4kd41I,Hissing from a cat with a man speaking
73288,dr_jIrcqxvk,The clinking and whooshing of getting water out of a pump
1774,-fnmb_qBGEI,Duck's are quacking and honking
100816,yU600z8BpSE,Continuous rustling followed by a sneeze and then speech
73284,drMSpgteitM,An explosion sounds followed by bursting noises
100815,yU4x5QtjYUE,Tape measure being unspoiled and retracting
100811,yTqurslzpYs,Men speak and laugh along with a woman then a girl speaks followed by a boy yelling
35458,FQCRQEVSLJQ,A train passes by followed by a warning bell and train whistle
1776,-ftxbusleO8,An engine running
63181,XiDklsqxP74,"Birds chirp in the distance, and then bees buzz in the foreground"
35454,FQ8dPVTiXfQ,Metal bangs against metal and wood as food sizzles and a lady barks directions softly
5271,16BtpSCufU0,Man speaking vehemently
51626,PlHLeBet6ys,A vehicle motor vibrating
101148,yk7geJvZtys,A crowd of people applauding followed by a man talking in the distance
51623,PlEzl6EPyuQ,"Dishes and silverware are clattering slightly and scraping, and an adult male speaks"
23861,9JIfo_XHJNg,A church bell rings musically
27158,AubB75YaTgk,"A crumbling, crinkling sound"
65855,ZYhajfIFEH4,"Water pours in the distance, and then a toilet flushes loudly nearby"
65854,ZYcO1aHm7Qs,Rain and hail fall on a windshield as an engine hums
27156,Au_ISY2fMyQ,Several ducks' quack and men nearby speak
1779,-furRVKz4ac,"Many dogs barking, wind blowing"
25428,A6oY69_d4vQ,"Heavy wind, rainfall and thunder"
39647,I0Ie_O5klEw,A man speaks quickly when music with someone singing starts playing followed by man speaking again followed by a telephone ringing once
25422,A6dWpHa2LtI,An engine accelerating is making room sounds
25423,A6fY7JgJoF8,Vehicles are going through traffic and one vehicle is honking
25426,A6itnw_LYKQ,Engine idling consistently
25427,A6kypid0XG0,"An appliance motor is running, and soft hisses occur"
29790,CFbSuZdATdM,"Whirring sound, grumbling sound, a gunshot, explosion and a jackpot sound"
75858,fmNcUHvUzNc,A jet engine idles continuously
39900,IApsDLIK9iQ,"Dog barking in the background, boys talking"
99889,xk1hlbMEh2U,Cats meowing and hissing followed by rustling and banging
39909,IBMvk_1Aycc,An emergency vehicle siren sounds nearby as an engine revs up and down
39645,I0GVEeDEwow,Rushing water with faint music in the background
32103,DVSCLouxQ94,A machine runs and a man speaks
33785,EQEcmLGaFGI,A beep and an object hit is followed by a woman talking
61573,Wa94xkG5QWA,People talking on the phone and beep sound
32108,DV_1Nl3tREk,A motorcycle revs and idles
81232,jfRiWD8omOs,Adults and children speak
98287,wVoGBdh8f1Y,"Continuous, rapid tapping with brief rustling"
80033,ilnEVBMaSuM,A woman talks and someone laughs followed by someone does meow
98283,wVY29JsI_2A,A man speaks while a car drives
98280,wVSUtYe-Q8o,"Object is moving, and a cat meows"
57306,TeL5UoXyoVM,Wind blows and water splashes
92675,sCXuXvvdZU4,A group of people speaking as music is playing in the background followed by a frog croaking
57302,TeGXlhKHiVs,A man talking followed by food sizzling and glass tapping then stirring and more sizzling
57300,TeB4gx1IFtA,"Sneakers skid on a floor, followed by a man talking loudly nearby"
68857,afM7P6kadAY,"A loud, computer-generated, cartoon voice is followed by laughter and a medium male voice in the background with a loud static sound"
101851,zIDS8FWasQs,Male and female speaking with the ducks quack in the background
101855,zIGAWKJy84E,"A motorcycle is driving with a loud exhaust sound, and a man speaks"
101854,zIG3OkmHSd8,Clicking noise then a sheep baa followed by dog barking
84076,llRBh-g0aXU,A motor vehicle engine idles and then revs as people are talking in the background
84077,llS-GCtS_jE,"An adult male speaks and an adult female laugh, water splashes, and a duck quacks"
37573,GhoKkUgGY3Y,"A man whispers with the bursting, popping noises in the background"
81468,jqKPJ9JeClI,Echoed brushing and scrubbing followed by a man screaming
37571,GhjuUEl8yLU,A bus shifting into a higher gear as a man speaks while the hum of a lot of people is in the background
33053,E-RlDn9H2Yg,"A man and woman speak, a baby shrieks, and steam hisses"
37576,Gi2hxPsU8d8,A gunshots nearby
33057,E-YxVxJuQes,A vehicle passes then accelerates quickly
91866,racyR4r19XQ,Baby laughing a woman speaking a woman fake sneezing so baby laughs
67300,_ZZOFocpPN8,A bird is chirping and singing
70756,c1Ays78mwZA,Wind blows and a man speaks while birds chirp
67302,_ZgFPPAyaQE,A man talks while an object is hit
40161,IM6iaLxn8hU,"A bell ringing as well as rustling, birds chirping and brief, distant speech"
14080,4j8Ne_8bGEU,Heavy wind followed by laughter
14082,4jEoSCAVRqc,Engine running and revving loudly
14086,4jJ2mV88v74,Men are speaking and wind is blowing
2164,-qMW0qw5tig,A vehicle with a large engine is idling
14089,4jNIs6FmHdc,Male speaking while engine hisses and then revs
2167,-qX8bd48iVE,A man giving a speech
3229,0HWd_xpdqhg,An adult male speaks and a boat engine is running
3225,0HTNpkkzsQo,A man speaks loudly
70732,c-ymM7savL8,"A person talks nearby, and then liquid pours and food sizzles"
2162,-qKRKDTbt4c,The sirens are heard as someone talks on a talkie talkie
43256,KKtmcNdmt7E,A man sings over a loudspeaker and a large crowd mummers and someone claps a few times
43251,KK_CtE14--E,Continuous clicking and hissing followed by a man speaking
99185,xAraeJXmuHk,A woman gasps softly as a pig oinks followed by the woman speaking
37385,G_clDiplJoo,A child talks then objects are hit and several people laugh
100664,yLguvKJCqZI,Humming of an engine with high frequency squealing
76777,gRzRCkWLrh0,A toilet flushes and water drains
38757,HS65fzvFaKM,"People talk off in the distance, then a car speeds by loudly"
37998,Gzehjz9Ggrk,"Applause, whistling and woman speaking"
30507,CdGXbv8r9pA,A vehicle engine idles and tapping occurs
30505,CdDP3yKpN5Q,Heavy wind and an engine moving by
18165,6Z2lqSwmZJk,A large motor vehicle engine is running
18163,6YwjeGoyc0I,A person delivering a speech
18162,6Yv8NkFdGqs,A baby is crying in distress
18161,6YuCmIiAKfk,A mechanical vibration followed by a squeak
18160,6YuCa3NAINw,Slow paced music is being played while food is being fried followed by a woman saying something
89709,pwCpXy8rt10,Emergency vehicles decrease and increase siren sounds as they approach
11108,3TchVMhavFo,A man is giving a speech and a crowd applauds
18168,6Z3mabg7wD4,"Rustling is present, an adult male speaks, a dog barks and growls, and dogs bark in the background"
5519,1CMFn84K6Mk,Police siren beeps and then siren moving off in the distance
5518,1CLmuMFEgrM,Snoring while someone snickers and speaks
17994,6T_FIP-nW44,Someone starting a car engine
85858,n1pbddSLkJg,A person is sawing wood with farm animal sounds in the background
5513,1CD3O0YJNZw,"Traffic passes, a man and woman talk"
5512,1CCcOsKG4To,"A motor is running, and scraping and creaking occur"
5515,1CDmK9GfFFw,"Roaring is present, and dogs are barking and adult males are speaking in the background"
5514,1CDjXpp0iEo,People laughing
5517,1CL8s7P98m0,Crowd laughing and buzzing noise
5516,1CJgk2hdfrI,Crumpling followed by speech
533,-CD6NK7xJB4,Women giving speech
532,-CCoXOH1uCA,Wind on microphone with steady water lapping sounds
531,-C4v9RHBCRY,"There is a hissing sound, a man talking, and then a small train whistle sound"
37380,G_TIZmufxps,"Bus engine winds up while accelerating, then winds down while decelerating"
28342,BVWcvt6tPJQ,An engine works in idle
539,-CLeBb4CtCA,A young woman giving a speech and a male voice in the background
47305,Mz5hfFG1SN8,A baby crying and a woman speaking
28343,BVX6uCgO9Xc,"An adult male speaks, during which a sewing machine starts and operates briefly"
17999,6To_0e56tXM,A bird coos and flaps it wings
17998,6ToMJ5a7qyY,Multiple sirens blare continuously
15029,58EQ-O99Ybw,Dribbling water with a female speaking in the background
6515,1bEAqadbX3A,Water is gurgling and splashing
6516,1bE_vX8Oy80,A small dog yipping and barking
77828,hBZ1BfbuR8E,A person whistling a song loudly
100667,yLuliLDgds4,A man speaking followed by a chime
77824,hBPW6TZ60Vw,"Vehicles are driving, loud siren from an emergency vehicle and wind noise"
30344,CYW0mdcYFPk,Muffled murmuring and a man speaking with white noise
35220,FGoXt7LIK3U,A siren blows as it is coming down a street with normal traffic noise
52164,Q8D-OGbwoaA,Wind noise and water splashing and gurgling noises
39156,HhrP68LTScg,Water dribbles and an engine is started
39150,HhXk6waO5K0,Loud rain sounds with a person talking and music in the background
39159,HhwFPF8BwSk,"A train engine hums nearby, and then a train horn blares in the distance"
100488,yCuXb8IS_n0,Water rushing peacefully
35867,FfcwOUpq_j0,"A horse clip-clops, followed by multiple gunshots in the distance"
31366,D6Hbp1Z_VSM,A vehicle engine runs continuously
35864,FfZ4F546uVw,Sneakers are squeaking as balls are being dribbled concurrently as a man is speaking
100481,yCYCMPMAM-U,A high pitched motor operates
35869,FfhtdxBVE9M,Ocean waves crashing in the background as wind heavily blows into a microphone
94964,tz9YQ0bRg1o,A man chants rhythmically while a large amount of water rushes
100485,yCiqwWXYzXI,Loud digital beeping first constant then repetitive and short
100487,yCt3ogL5z1k,A man speaks followed by vibrating and ticking with high frequency radio signals
16648,5r2ewKNGKr8,Birds are chirping
16649,5r3fgufqr1I,Periodic gunshots with several seconds in between each one fired
16640,5qrzF7atbKk,A door slams shut
16644,5r-xz9IVIL8,An adult man speaks as he rubs and scratches over wood
16647,5r2HrlbNFW4,A person laughs loudly while dogs bark
12738,49S2CBmiL6A,"Tires squeal, then vehicle drives quickly past"
12731,49E3buamKcs,A crowd cheers and applauds as an older woman speaks
12735,49KZ3abYtjQ,Dogs bark as another animal squawks
12736,49L1f662-VU,"An adult female is speaking, the wind is blowing, and a dog barks"
100733,yPcidMmcBys,Birds cluck and flap wings
84818,mJKjU_IQgvI,An engine buzzing louder as it approaches closer and closer
84819,mJTYcoypSds,A series of wood clanking and sliding
100737,yPmy-WCeGKs,An engine revving continuously
100736,yPm1zP-rfX8,"High pitched, intermittent drilling and a man speaking"
100734,yPcqvdeXPso,Distant helicopter blades
100739,yPq_NrLKRMA,A small dog cries loud while emergency sirens are far away
86089,nCaMQD0DZqw,A bus accelerates and squeaks
84815,mJG7Y9R4TAM,Typing on a keyboard
21130,7xw7TCjfA78,An engine rumbles in the background and then a liquid sprays
21132,7y0Ejzdizcw,A man makes an announcement while a crowd bursts into applause
21134,7y21-_sqBmM,A man is talking and then water begins to flow down
43535,KXYEQBAelKA,The wind blows and waves crash while birds chirp
43532,KXSrXxfhdDI,Some birds tweet followed by a duck quacking
81367,jlfwHxZoECo,A vehicle engine works in idle and accelerates
36433,G0cQdlAcWxE,Toilet flushing
17512,6ExErkijGaA,A toilet flushing
17510,6Eq4g_67R_U,A man is giving an impassioned speech
17517,6F2Hju9hBM0,A chirping noise with a few meows towards the end
72429,dFhPbRyqfO8,A firetruck engine sounds an alarm and honks its horn
13468,4UOZhV_zU0g,"A loud boom, a phone rings, people speak"
90278,qM5SVFJyW2Y,A woman speaking faintly in the background with birds chirping followed by a bird flapping
13462,4UEkGKLB89Y,Person snoring with a squawking noise
13461,4UDUI4l71cI,A mechanical door sliding
13460,4UBxNRMUCgA,Small engine idling
13467,4UNLc8swOpw,Farting noise trotting of horses then a woman chuckles
13466,4ULs8-flb-s,Insects buzzing with muffled speech
101460,yzu2E8geRqk,High frequency humming of a small motor
18206,6_ToSd1DOAE,People are talking then something crinkles
101462,z-3MFBR4fVY,A man speaks followed by high pitched vibrations
101465,z-5IdQ7HpB0,"A drilling noise, man talking and clicking"
101466,z-5iXwiPAK4,Several men talk followed by shuffling and a ring
14786,51Z9hoCPgu8,Multiple beeps of increasing pitch
101469,z-9idgYLNIA,Wings flap and pigeons coo
91227,r6TvUCpmfec,A man speaking followed by an audience laughing and cheering
14784,51UEXM1RtZc,"A dog barking, and a toddler laughing."
51889,PwO6If6EE6A,Traffic sounds on road
76310,g6X8SqY0RBo,A man announces as birds chirp in the background and music plays
18202,6_NXQKrg4as,Wind is gusting while a jet engine is running
62418,XDVY_tCTohk,A man speaking followed by a hiss
14782,51RBCXSHtyg,People speaking and laughing followed by cat meow
20669,7jHYqcbfmPY,A bird is chirping then several beeps go off
20668,7jGCDf8PgAw,An engine idles and people speak
20662,7j3zZGM4CWw,Sputtering and small bursts with metal rubbing
20661,7ix-MpC8gLE,An elderly voice talking and a dog whimpering
14780,51NfcA7gYzs,Several bells ring
20667,7jAhBgbdZH8,An intricate car horn goes off loudly
20665,7j7uMLGa4hg,Two males speaking
51884,PwDGFjEcOiE,Snorting and laughter with distant murmuring
94730,tnBGpBSCun4,A woman speaks followed by a series of whistles then laughing
94736,tnUfrWBmrv8,Traffic passes as sirens ring and get closer
80015,ikyuvMEe1Bw,"A baby is crying, and a man speaks"
85062,mUhaRC3lGhk,Wind and a sequence of clanking sounds are in the background while a small farm animal fleets and is followed by a soft voice woman and man speaking
48443,Nh2oZdyB6QI,Water splashes and a man speaks
48444,Nh5Ezdz5av8,A loud bleeping noise
86709,neu1TfYHNo4,People yell nearby and then applause
33824,ERQyYd8Kivc,A man speeches nearby
7303,1vOU8_NI8l0,Some water movement from a stream
7300,1vG5Ej6bV4U,Vibration from an engine running
7301,1vIeAq7LWJ4,Faint clip clops of a horse and with rustling
7306,1vRE3X4JUGA,A guitar playing and people talking in the background and water drizzling
7308,1vU0IIl1Fdw,People talk while cars pass nearby
7309,1vUPHfPY_MA,Sawing or drilling sound indoors
11911,3nlTDoIP2Oo,An engine ticks as it idles
11913,3nnrL-v_iUA,An individual is scuba diving in the ocean
11916,3nq0Y51sNl8,Dog barking and growling
11918,3nt98WiawiM,"Wind blowing, bugs hissing in the distance"
98241,wTjyZDZCeLM,Water flows over something fast and then it quiets down to a trickle with some wind on the mic
59159,Uwz56w0A1ds,A windy day with several voices nearby talking during an event
33826,ERSj4Zk55LE,Birds chirp as two animals fight and people talk
22496,8du6_9KVFpo,A woman is speaking while a door is clicking while opening
4479,0mgjPH3B5KE,Steady clicking sounds like a telegraph or sewing machine with even paced thuds on a hard surface
36261,FvDPwTA4m_Y,A tool works very fast
8608,2S7iygLmY10,Several ducks quack over and over again
8609,2S8dBJyoTOw,An aircraft is passing by
15929,5XDKSC-LHmA,Human softly snoring
8601,2Rq7syXpFEE,Man speaking and engine running
8606,2S4EeMkuto8,A small engine continually runs
15921,5WxwA8DtIa0,Muffled voices with a loud sewing machine
15922,5X-a6-tgifI,A sewing machine runs followed by a clang
8605,2S2659rUb6I,A boy and baby make noise and pots and pans clink together
95359,uFFesd0_p7Q,Someone speaks and sprays a hard surface
95352,uF3BEt7pLFY,A woman talking in the foreground as another woman is burping then laughing before speaking while a group of people talk in the background
1018,-NOaCLWfydg,A man speaks as birds coo
1019,-NPu34as_OY,A kitten meowing in the background while someone taps on something
35260,FIJfshJ757s,A very brief drilling noise
1014,-NCMbWwOE6M,Sheep making noise with low murmuring from a crowd
1015,-NCShvdIlTo,Guns firing and shooting with music playing in the background
1016,-NLVokIVvzE,A man is whistling and talking
1017,-NO2z0vcBsA,"A person blows their horn while in traffic, peoples voices are very faint in the background"
33822,ERLHmcHskko,Someone is speaking and then crinkling of paper and more speaking
85303,meBQPBLJ95A,A low hum in the distance is broken by a quack
11003,3QsMkOMPU_U,Background voices and a horse racing
11000,3QdFesr9IT8,Bus moving with human speech and kids laugh
11006,3QxtqBpHAB0,A man speaking and a sewing machine running
11009,3R06mKV-f9o,A vehicle's engine revving
34020,EYcZLo_tZmg,Man speaking aloud
46797,MdkW1cpHpn0,A high pitched horn sounds and a railroad crossing dings
46796,MdheKcgc2Zw,Someone jumps around and makes noises
50999,PN3tuhg6tDY,A continuous long burst of rapid wind on mic
51020,PNlfdUUQ4XI,A crowd cheers and claps
101737,zCgUuKPj684,Sirens ring and engines hum
51029,POAbQTYHT98,Heavy wind and ducks quacking in the background
61333,WQWA6AQP8oA,"A ruffling, a sneeze, blowing nose and a voice sound"
61330,WQTapf2bMFw,A flock of pigeons cooing as leaves rustle with plastic clicking briefly in the background
96195,uvcxc7_kVMw,Water flows by at moderate speed
28867,BlJdURHCUyk,"Crickets chirp, many winged insects buzz, soft tapping occurs, and an adult male speaks"
28866,BlJScpNP9F4,A child speaks quickly before a crowd laughs modestly followed by a child speaking
96190,uvIM-neaiHM,"In a quiet environment, rustling and slight scraping occur accompanied by brief crinkling of paper"
28862,BlAjj-5rsk0,A muffled vehicle driving as a man is talking while rain lightly falls and a crowd of people cheer in the distance
6891,1kNUHRIu60s,A woman talks quietly
6893,1kP0T0nF5ho,An aircraft flying overhead and crowd cheering
24806,9pDXrw76iLM,High pitched hissing
6895,1kQ7wmi_PwQ,"A tool motor is running and buzzing, and hissing sounds occur"
6894,1kPokfw2ZNY,Electronic screeching and a voice speaks
25151,9zvQ7E8Jlqc,Bell ringing followed by tapping
6897,1kQyTSDogf8,Muffled speech and multiple gunshots
25154,9zzMIhJt88w,Engine running and revving with light wind
25158,A-3QxHY7BSo,Ducks quack and a bird chirps
6898,1kSEQ2-Jn1k,Running water and squeaking
101515,z1Jc_mBmvqk,An engine chugging and revving briefly with continuous male speech
82577,kdy6sf2-tsY,Crowd cheering and giving a big applause
82576,kduyS676VDg,Several cowbells' ring and goats bleat
82574,kdrEYdCdtlQ,Scraping followed by several men speaking
21898,8LtYpJymjdY,"A loud, slowly rumbling engine, and male speech"
21896,8LqRGBN0dKU,A thunderstorm in the rain
21893,8Lmi4RqVhog,A toilet flushing vigorously
21892,8LmISHL5mxg,A man gives a speech while a crowd cheers and laughs
10834,3MVY9-vZ480,Engine running and door closing
10831,3MPS1rD7lzs,Baby crying and a woman giggling
98041,wJt1mz9Z3YM,Ducks quack repetitively
98046,wK8PTwRTCzs,A baby cries then stops
48342,NcdO6OfI9II,A machine rubs several times nearby and then increases in speed
16362,5ib3TkDCaUk,Dogs bark as people talk in the background
16360,5ia9ENn5Slg,A dog barks then a person speaks
16367,5iiK7y4tWfU,A crackling fire and a wind blowing
46694,M_n1YibEiTM,"A constant wind lurks behind, while a door is tapped open and a clatter of falling objects follows"
102361,ziJZ4yXPyb8,An infant sobbing followed by a woman talking then a man talking
21277,828EhoW73JI,A horse running on dirt as people speak
21274,823Q2S1BXIw,A car engine is running and vibrating followed by a sudden rev of the engine
63402,Xrue1ss0Je4,"Birds chirp, many flying insects' buzz and footfalls occur, then quiet wooden clattering is followed by heavy breathing, scuffing and rustling"
21279,829pXcxdA4c,"A fireplace is making crackling, burning and sparking noises"
21278,828pkjv39fU,Wind and loud rustling of leaves
1833,-heMVKK8LHs,People playing and laughing near a stream
1830,-h_zjO_DkPI,Engines revving idle
1836,-hjLbaGh5ZA,Wind rustling loudly
1834,-hffzymnxoE,A man speaking calmly and directly into microphone in non-english language with faint voice in the background
1838,-huQrlXK-ec,A man speaking to another man engine running
1839,-huTr8jLcho,"A woman speaking a whistle, and clanking"
2406,-wWFC5GReAc,An electrical saw is being used
2404,-wVn0u1T9SY,A car is honking
2405,-wW0vFmhpm8,Person testing out cap gun outside in the woods. Birds can be heard chirping
2401,-wLAP7X5iIQ,An engine is revving
2408,-wamKpg9hgE,A sewing machine is being set up while a man speaks
2409,-wblF8Yd3pQ,Constant roar of a motorcycle
49458,ON_1RUMO5AY,Humming of wind blowing with water splashing and a man speaking
68008,a4IEVFpxZdE,A loud spraying of liquid as a man says something in the background at the end
94602,tgf7OfdoThw,A pigeon coos nearby and a woman talks
98952,x07Q11J8j1I,"A machine gun fires followed by an explosion, clicking occurs, and the machine gun fires again"
68002,a46PUC_Coks,A man speaks as engines hum
68000,a3v4J-E5-DU,Metallic objects hit followed by a sewing machine working
98954,x0A1zyf5xjc,Humming with wind blowing and water splashing
36977,GKyyRxHsRNI,A man speaks seriously as a car motor is running and a clutch is activated
90733,qi12ZBdsupo,Humming followed by vibrations of a sewing machine
90738,qiEUMBgLYsA,Loud roar of waves hitting the beach and wind blowing
58369,UNf4gdzoebk,An emergency siren is triggered while a vehicle moves
62754,XQxg6QO-vH8,Something hits followed by a thunder and another hit
62757,XR-eJrXUKKU,A vehicle engine starting
3309,0JKpHOdjODs,Church-like bells are ringing
3306,0JFCqe-dbj0,A woman speaking to an audience who applaud
3304,0JD3uCUBmaQ,A man speaking while a truck runs nearby
3305,0JDehaVTEr8,Motor running of a vehicle
3303,0JD2gXm73Sg,A man speaking and whistling
97557,vyjqIX43gEY,Some men talk while birds flap wings
42618,JvtJafePL0E,Multiple vehicle alarms
102195,zaJtdGUsqlU,"Different types of emergency vehicle sirens are blaring in turn, and a firetruck horn blows"
102197,zacBqcY52y4,A truck engine accelerates along with water splashing
102196,zaLCZfDFz-g,A man and a woman talking as a bird chirps
102192,zaHl7LdouwY,An engine idling continuously
78752,hrUZKtZv3DU,A man speaks followed by explosions and crashing with others speaking and screaming
97831,w9QsubnT4dQ,Rain falls with people speaking in the distance
46954,MkJ2h4M4OO4,A man talks and cooing of doves are constantly in the background
621,-EM73hFsBTk,A door is heard creaking then being manipulated
627,-ERY2p905dE,An engine is running and a horn honks once
23128,8xfysKZJ-tY,"An adult female is speaking and expressing opinion, and a crowd of people clap and cheer"
624,-EOvMMrhKjg,A heavy wind is blowing
23124,8xWFnejrQGs,"Kids yelling, then an air horn, followed by a man yelling"
629,-EWvMAkKDRM,Woman talking and a slapping noise
628,-EWkuPwSIm8,A large engine is running
23121,8xTIvAitUsw,Goats and sheep make noises in the background
97838,w9e-ox5p2D0,Several doves cooing and flapping their wings
73854,eHtjzHt9Zwk,A vehicle moves very fast accelerating and decelerating
29651,CAxrZhNOpMk,Guitar music plays as rain patters in the background
29653,CB27WRajplU,A siren ring in the distance and a dog nearby howls
92753,sGNLVpP7NoA,An engine is accelerated and then stops
3879,0YfEd9DWcvg,Motor vehicle accelerating and shifting gears
91957,rf-4t-XOdgs,A machine runs then someone whistles and speaks
72454,dHEfJXzSu2E,"An airplane idles nearby, and then a jet engine roars loudly"
3870,0YMc4ryNq20,"A woman speaks over the sound of a crowd, then a distorted voice speaks"
3874,0YQz7IeF1nM,A fly buzzes the microphone
3875,0YY4v6qdOs8,"Water runs while a loud, high-pitched noise goes off in the background"
3876,0YbrhqdbAyY,Man speaking with a rustling noise
34607,EsoMjM_zd1I,Loud bursts of hissing
100135,xvyH9Tdh_Xk,A gunshot and then a click and as a man is talking another metal click
73585,e4VuhgmuZ3U,A man speaks as something scrapes against wood
100138,xw3zNHTqUG4,A man speaks normally followed by a soft tick took of a clock
24586,9h2FVyrP5no,A power drill is turned on and runs
24584,9gpdoYeFjoU,A thunderstorm has started
24585,9gvYcUEFEMw,"Whooshing with distant, brief hollering"
24582,9ghqmzF3BB0,A man speaking followed by drilling and more speech
24583,9gm6hnaGu0k,Winds gusting followed by a very low frequency of a train in transport
24580,9ggN17UWxyU,A woman speaks while sewing on a sewing machine
50030,Okeh0MSqxxE,Large engine idling
24588,9h4t5TMwvbo,"A loud bang followed by hissing and muffled, distant speech"
89990,q8VirYBf72M,People talk quietly nearby as birds chirp in the distance
77879,hDcyCp8RgxU,Tinkle tune while clock ticktocks
55200,SC4eOPxhSXo,A metallic hum is runs the whole time like some kind of engine
