audiocap_id,youtube_id,caption
13022,4Gxw4uJbDqQ,A train passing by
13021,4GvxsqssztA,"Multiple bells are dinging, clanking and clinking against one another and the vibration of the movement is echoing"
13020,4Gvq1iyPSLI,Helicopter flying and soaring through the air
13026,4H3hUtOXoHo,"Clicking occurs, then gunshots are fired"
13025,4H29LCZTMBs,A sewing machine starts and stops
13024,4H1qRgv-axQ,A man talking while he operates a small drill
13029,4H7TkuRNezo,"People chattering in distance, a dog barks"
13028,4H61msyILy8,A person snoring
63063,XdbyDiqFnVM,A teen voice talks and continues to do so after a gunshot goes off
28798,BiwgiNLIMBk,"A woman speaks, as a baby cries"
28797,Biw9CGBnRjo,A wooden thud followed by scrapping
20223,7WGTSFeRPYM,Several bird noises from several directions
20222,7WEyBfAKebg,Children laughing and rustling
20221,7WER-G9t1O4,Female speaking and responding to male and females voices
20220,7W9ERtyoohI,An engine idling then comes to a stop followed by a man saying something
20227,7WNe56XcVG8,An adult man speaks through a loudspeaker
20226,7WMGohRlExY,A truck releases its air brake and honks its horn twice quickly
20225,7WKhFcPJtLM,Steam is hissing
20224,7WGfZuZEzZo,A vehicle car door opening
20229,7WP4vfMgZsc,Dogs barking and distant murmuring
79697,iXLHyArqE0c,Bells ringing multiple times
67662,_pSMw5FKHX0,Baby crying a woman speaking then second child crying
67667,_pbqBYwHiXw,A cat meowing loudly with a person talking
23555,9AUCA_BGl1c,"A faint engine sound and then getting louder, followed by tires screeching"
23556,9AUTYTaszRI,Motorcycles pass by slowly nearby
23557,9AZZncb_yek,Animal noises and a strange scream
23551,9AKJ_4L-cn8,Birds are singing a song
23553,9ATWvjGCjnE,A machine is making vibration noises of some sort
23558,9A_lpyXH5NU,A man speaks as cats meow with metal jingling
23559,9AaGx-d70Cs,A horse galloping and snorting followed by a woman speaking
27644,B9rRFttp4L4,Excitement and applause for a male speaker
27646,B9tmpIYIBWc,Loud sizzling and clanking
27647,B9wzTTdEH0g,A woman speaking and crowd murmuring
27640,B9meEgZeK8E,Men speak while a crowd laughs and a sheep bleats
27643,B9p9q6CvXG8,Banging noises and cat cry
27648,BA-Uv-UUUcg,Pigeons coo and flap their wings
51530,PgsDUXZtDwQ,"The wind is blowing as a young male speaks, animals bleat, a young male shout, and several young males laugh"
97967,wGG7dEgqUOo,Low hums and sputters of an engine idling
59047,Us2vbxa3sYk,"A person laughs nearby, followed by a child speaking"
59048,Us3G2zxqwyg,A male voice and repetitive scraping
61626,Wc2xxhB8ZKE,Distant rustling and clanking
97969,wGKBRgryatM,Barking and whimpering of a dog
3033,0CShCAYy0Yw,Vehicle's tires skidding and squealing
23882,9K-MRsr-Xj8,"Loud, high pitched, continuous spraying"
23883,9K5n4TZO5Rw,A man speaking then makes a smooching noise with a horse clip-clopping
23880,9JsHE8dRKbg,Two men talking
23881,9K-398ZN4MY,A man speaking followed by insects buzzing
23886,9K9UkItb5Y0,"A woman speak, another women responds, a car horn sounds followed by a man speaking and the women laughing"
23887,9KC4spopIbk,Instrumental music playing then a toilet flushes
23884,9K7HCoVvsXg,Someone speaking while another person is snoring
23885,9K8GZMG1QJo,A woman speaking followed by a flushing toilet
74617,erclq6Re6hI,Someone is typing nearby
23888,9KEsJEmv2_c,Insects buzz and a man speaks
8574,2R9naYtL0tM,"An engine stops, a few men speak"
8575,2RDRf2c63Ok,"Wind blows, followed by indistinct thumps"
8577,2RG0hlVynNI,A man speaks then a small high pitched engine speeds by
8573,2R8BSHUBDPY,Rain is falling and thunder is crashing
8578,2RJnZR-eyqU,Kid talking to an adult playing with a squeaky toy
8579,2RLMIyUANT4,A car continuously skids
35742,Fau2MPDj0Hc,A train travels on the tracks and sounds the steam whistle followed a train honking the horn as people murmur in the background
92219,rqF0g1TtR_M,Some light thuds then a clank and men laughing followed by another man speaking and music
35745,Fb0kznM-3IQ,A television plays in the background as a woman speaks
92213,rptuQvh02F8,The rushing of water
10645,3HO5aMVbsRI,Water runs as a woman speaks
92210,rpnl2mBxxH4,A smaller engine idles and is revved and turned off
32213,DYgxBD2AhXE,A loud high-pitched airplane engine increases then decreases
32212,DYde9tzh2II,Someone clasps by the whole group clapping followed by a man narrating
22686,8jPN_F6fCIQ,A machine revving up and then stopping
22683,8jJqAyo83b0,A cat meows and a person whistles
22682,8jJU1lrmiSc,"Plastic is crinkled, then a man speaks"
22681,8jI7-qo0w9c,Single meow and repeated shaking sound
22680,8jI5sP1HXt4,Rustling and white noise
61085,WGCay2TWXbg,A drill works while a woman talks
61080,WG2XSYl1Ycw,Continuous banging with some screeching and distant speech
22689,8jS7OYSvXfQ,Repetitive thumping sound in mid frequency
22688,8jRPLBowsWQ,A woman is talking and horse is galloping
21159,7z-Wk3C5iDI,Low frequency of a motorcycle engine rumbling and vibrating
52840,Q_RbNnpF44U,A couple of men talking and laughing as ocean waves splash and wind blows into a microphone
101579,z54grsdMwpg,A woman speaking with some wind blowing and some rattling
60973,WBfB7EutUEI,Consecutive beeping
60972,WBblqoVKO4w,A loud humming ring comes to an end
60970,WBM1ivrgL3I,A man speaks and walks into a creek
60976,WBiWMiZ_5UA,Steady beeping while engine revving
69263,awf1ZpCG39g,An emergency siren moves far away while a sewing machine starts working
87498,oHvUt-CWB8c,Birds are chirping while a cat meows
96944,vWFEVvaqkXY,A bird chirping loudly with a shout
25482,A8bfoHJS170,Water is rushing downward
3715,0U3XBCb3p5g,Child giving a speech
3714,0TzyMHA3mrM,Slurping and lip smacking followed by the ring of a bell
3717,0U6Ys0hJVvE,"A man plays with a baby who laughs, a woman joins in the laughter"
3716,0U6B7pbXRFM,Birds are chirping outside
3711,0Tx8uH9lx2Y,A insect flying by a goat outside
3713,0TzXG7lG6cU,Helicopter taking off
3712,0TxZyvH6VUY,Loud engine-like noise followed by an explosion and then applause
21901,8Lz0nNC6owc,Low frequency music playing in the background followed by a mans speech and a horse neighing
21900,8LvkNEFVtN0,"Several birds chirping, then soft music starts"
21903,8M6dkRxlXKE,A woman speaks and a baby sheep cries
21902,8M3r5SA8Qos,Water runs down a flushed toilet
3719,0UAUF4whi-A,An emergency vehicle's engine then its siren
21907,8MAIVSyFjfY,A dog barking and a couple of human voices briefly talking
21906,8M9bSNJ6Hyc,Two young girls are splashing around in the water while they are having a conversation
79901,ifrjd5bZHIY,A car roads at low speed then a horn is triggered and the car accelerates
54459,RiTmIV9KZSk,Engine running then man speaking
79904,ig7qseB_BDk,Several ducks quacking with distant humming
4909,0xdB2_eO3mo,"Wind blows and water splashes, a dog barks in the distance and people talk"
4908,0xciMnHCZL0,Frying food on a sizzling grill
99864,xiUs8JRwUBw,Footsteps on a gravel path as the wind blows hard and a pig oinks and a few people talk
96942,vW7DPNmArGs,Humming and vibrating of an engine with a man speaking
99866,xiiSCBXRsOs,A man jokes with noises in the background then a man burps loudly and it echoes
4901,0xR_FC5fHE0,A woman is speaking and oinking like a pig
4900,0xNg_0V-Ayk,A male is speaking and then a door opens and closes shut
4903,0xU8tO1TQ2Q,Silence then a fast bird chirping sound
4902,0xSZx2P7PQs,Car revving and people talking inaudibly
4904,0xZco2y8qpE,Ship engine sailing through the water
4906,0xbnKT0lTZY,Police siren and the engine of several cars running at the same time
60023,VWa35NYF-CM,Engine running weakly
96251,uz1RBGh-zfg,Helicopter rotors start up and accelerate
53826,RHJTAZ-3PDQ,An aircraft engine idling in the distance
36467,G1m9lwVes-w,"Wind, roadway noise and a vehicle passing by"
36465,G1fCXJT-J6Q,A man speaking as horses run in the distance
36469,G1qedo1F-0A,Camera muffling and static followed by a person snoring
5425,19vkwrI2jik,A man is speaking outside
5424,19vZXVRuYtI,A car is revving its engine
28123,BP-19k18nCc,Baaing and snorting with some distant speech
1184,-RaCH2huqdc,Sound of waterfall followed by a laughing sound
72155,d3OwqPPQHAc,An infant crying frantically with distant speech and rustling
5426,19vv-oL7w5c,"Water is falling, splashing and gurgling"
5421,19rOVfRGxKA,Female speaking a monologue
5420,19qNZuPUkcY,The muffled sound of the wind is heard loudly
34828,F-aUYYnqXNs,Emergency police sirens wailing
34820,F-G_yW_3Ayc,A loud bell clanging and a ticktock clock noise
34821,F-GyUG4KIXM,Humming and vibrations with wind blowing and people speaking
34822,F-KOcVT9qoI,Two women speak while water runs
34824,F-QrTsTXfVU,A man talk while wind blows and then water splashes
75913,fp7C9OKBvB0,A gunfire is triggered once far away and three times nearby
30261,CVrIlYWic0c,A horse clip clops on dirt and birds chirp
75912,foxnHjXLbPU,Several child talk while a duck quacks
98693,wolw6krhD_E,A train steam whistle
72153,d3MlGBevrWM,"Waves move aside, and then a person talks as wind blows"
6820,1iktihRMlbA,Man speaking and birds chirping
6821,1ilsmlb0-KU,A motor vehicle engine idles and then accelerates
15733,5RSiNj3FdLE,Birds sing as a woman laughs and a cat meows
15735,5RVvZ8UTUEI,"Several sheep bleat, people speak"
6825,1isUtW7FK_E,A gun being loaded and then fired several times
6826,1it0wXTaX4Q,Streaming water is rushing by
6827,1iuZw0s6l1U,"Some mechanical humming, a woman laughs, a dog barks"
6828,1iwrtZfK44Q,Heavy wind and clopping followed by women screeching
6829,1ix6T9NuCpw,A loud engine running
75916,fpJhIg81W0s,A clock ticking as bells ding while a man talks
98697,woxinFmL0lo,A vehicle engine idles steadily
80722,jI4cdgfhUIA,A man speaks followed by some clicking on a keyboard
35512,FSBjq5XfBUc,A dog whimpering followed by a man talking
33652,ELhJE4Ro5s4,A man speaks into a microphone
33653,ELhKbL1L3Bw,A single motorcycle engine passes then several others pass with horns honking
33650,ELbj1hB72zo,A man speaking
37339,GYlaffKJuEg,A person is typing on a keyboard
18279,6bYZRymUEDs,"Girls talking, laughing, and burping"
18278,6bWw2AlVOes,Several different goats' bah repeatedly
18277,6bWEGoymyX8,A woman is speaking in a foreign language and lightly using a sewing machine
18275,6bRWqav1DBI,Small dog growling and barking
18274,6bRKE0uWx3w,Wood tapping and banging
18273,6bR2SWUOR4I,A man speaks briefly just before numerous guns are shot off
18272,6bPsDyaaO0I,A man chuckles and speaks as a cat squeaks
18271,6bPsB1h3wvE,An engine accelerates and then drives off
18270,6bOodb5R2Sc,Water is sloshing and two children are having a conversation
59904,VRsXejBBi_c,Music plays faintly in the background as a crowd of people clap and an adult male begins to speak
30308,CXZ5fELlpus,An airplane engine runs
15088,5AB_eS9vbyc,"A person speaking, wind blowing, clop clops and a horse neigh"
15087,5AA-fif5mXc,Clapping hands getting softer then louder
15086,5A1re13dw4Y,Bird chirping and duck quacking
15084,59yyookPdU4,People speak and water splashes
15083,59ypDd-lHTM,A dog is whining
15082,59y9J_MBC_Y,High frequency train honk while the train is running on the tracks
15081,59xwA58XSVA,A man delivering a speech
15080,59wYZA7ZnhI,A woman addresses a crowd applause
39426,HsdQPKiseoY,Vibrations from a motor with loud bursts of spraying
31138,CzB0DplCSOg,Engine revving and squealing tires
73361,dvQ8tt__hFU,A train approaches and blows a horn
31654,DGqLMduaTc8,"A woman is speaking while water is splashing, and a pig oinks"
68376,aJpUXmMjMSE,A person talks nearby as wind blows and rain falls in the distance
47419,N2QkInLwHb0,A lawn mower engine running as a group of people are talking then cheering after a loud explosion
47414,N2FKzy7ocnw,A man and woman laughing loudly
31137,Cz9MurctREY,A man is speaking with wind noise in the background
47410,N2A4KllvhUM,A man speaking followed by faucet water flowing and hitting a metallic surface
101222,yniJbMHv52Y,Bird sounds along with pigs oinking
34178,EddkRnqsZog,A pig oinks nearby
67346,__wUyHeUd7I,A man talks while bees buzz
67341,__jmo8099Jw,Crickets chirping and a machine motor hissing followed by a series of plastic clacks then wooden thumps
57436,Tk5S8smOizQ,A steamy implement is used to help clean floors
101223,ynjHJG0At-I,A woman sneezes
78709,hpSGsbwJ-Zc,People speak with some rustling and whooshing while music plays
34170,EdVj7Hp2s1E,Multiple sneezes
36779,GDhGnnL07_M,The humming of traffic with men speaking and a horn blowing with people speaking in the distance
101220,ynfpqWmIQGw,A man talking alongside muffled plastic clacking
31130,Cz1TdU8GjiA,Goose quacking with soft wind blowing in the background
53777,RFCND1YZnQg,Bells tolling followed by ticktocks
100429,yA0i1MlSG0Q,Someone sneezes while a man and a woman laugh
101221,yngtCM1lnec,A baby cries and a man speaks
53776,RFAGvSQsqNI,"Motorboat is traveling in water with speech from a man, woman and child"
35889,Fg_t_Z92K34,Church bells clang loudly nearby multiple times
100420,y9OdVFVK8Y8,A cat meows and meows loudly closer and then farther away
100427,y9lpNl1mriQ,Ominous musical chimes playing
100426,y9lUOz512C4,Humming of traffic with rain falling hard
100425,y9dwVZ6XG4w,A man talks followed by an engine starting and working in idle
101227,yntBAizO_t4,Repetitive quick ticking
53774,RF6U3W-Gusg,A man talks while something is fried
101224,ynnk1RDuVb4,A child laughs with some humming and a woman speaking
101225,ynoCCF1PaDc,"A brief electronic animated utterance is ongoing, an electronic bell rings once, and one imitation frog croak occurs"
53771,RF-fPvmsSh4,A train passes by with a blowing horn and clicking wheels
76133,fznMs3L_nmU,A baby cries nearby loudly several times as people talk quietly in the distance
76139,fzuJvIk9WZY,A helicopter engine idles
99690,x_gbGqIXc8o,The wind blows hard as a woman speaks
79888,ifLsh-YwATA,A man talks while a vehicle moves
47049,Mnb9HDl9IKQ,A man speaks and wind blows
84683,mCNrz4nTKpQ,A crow applauding and cheering
11836,3ltoSyzYil0,Muffled murmuring
91267,r8J1OWPoIko,Sheep crying and making sounds
11837,3luTalGZ9sg,"A man talks, followed by a buzzing sound"
11359,3_55uw_ZdXM,Someone is talking while people laugh in the background
14662,4z2-9GJml40,Sneakers squeaking on a floor with a man talking and another man yelling in the background
91300,rAaEi6xKe9A,Pigeons fly and coo nearby while a man talks
14847,53MI9DnlJBY,A young woman is giving a speech and a crowd yells out a little
35221,FGrPjfhppMQ,An engine idles repetitively and gradually quiets down
14840,539P0Hg8tFI,An engine is being turned on and then subsequently turned off
100285,y2q5tLOymZU,Water flowing hard down a stream
100283,y2j5yqqBK7Y,Water splashes against a shoreline
16150,5cm6nHWOVeM,An older male converses with a younger woman
14842,53DCj8f8f0k,Water streaming down
16151,5cm8meNLeeI,"A woman speaking, crowd cheering while she continues to speak"
18564,6jrffMFpYpE,People speak and laugh followed by a dog bark
16152,5cq3DMLhQBE,"A boat engine running in water, people speak"
101778,zEaj4xA1M_8,Goats baaing followed by a woman laughing then talking as a man talks in the background
101779,zEnvaXkAf_s,Beeping followed by clanking and male speech
16153,5cqHpJB9hi4,Explosions and gunfire followed by a man speaking
101772,zELK4X--GFQ,Several bells are chimed
101775,zEU2gaOAUdY,Water flowing and leaves rustling with distant birds chirping
101776,zEVCUr6k3FA,A woman speaks followed by footsteps and a bell and another woman speaking
16155,5csYfchkYIc,"An adult female is speaking, a crowd is clapping, and an adult male shout in the background"
62338,X9bw8A_XPp0,People speak with a dog barking
16156,5cvMcuMvZXY,A man speaking in a foreign language
87958,odJmGjFIhX8,City sounds hail in the background as a car beeps three times and tires squeal in a race
87956,odDhBaJOWF8,A train steam engine operating
16157,5cyOFupOMK0,A man giving a speech while interrupted by a women laughter
33836,ERcTDA0vcX8,Sailing boat and people talking
43880,Kj_re1wS2XQ,An engine running quietly followed by a loud horn
43884,KjinuQ4NkyA,A male snoring loudly and breathing
79201,iALysL6wi_I,Light clicking and clinking with a man speaking
91122,r1JW6XsACtg,A baby cries and people laugh and a woman talks
101482,z-qfAWHfWG8,Ticking of a clock
101483,z-vD86LsL1g,Digital beeping followed by rustling and men speaking
60527,VrTIDBAY3fE,A person typing at a computer
101486,z-w_zhtnUgs,A crowd applauds
101487,z-yt7xagPs8,Humming and cracking with loud pops and a man speaking
101484,z-wAEjy31os,"An adult female speaks while a pig oinks repeatedly, and slight shuffling occurs"
101485,z-wD5A0EIY0,An electric saw running
101488,z-yxYr8mjrQ,Clip-clops of several horses with wind blowing and people speaking
101489,z031xgCzK0Y,A truck engine running idle then revving after a car door slams in the background
38603,HLyoVFBVgqM,Running motor revving
96065,uoXEpEw381k,A sick woman loudly inhales through her mouth followed by a series of mucous slurping
94097,tIF6eW-sYj4,A woman talking followed by a group of children cheer then talk
70143,bbARRiQV1W8,A pig is making oinking noises
94096,tI8sjsoHznM,Several bees fly while a man talks
94095,tI7SvHnvOS8,A crowd of people is talking and milling around loudly and very close
80868,jPhDXknWomg,A continuous jet spray spurts out loudly
96103,uqBq6S8gXT4,A man talks while typing on a keyboard
85080,mVXQyMKMaaM,Several kids talk and play nearby
94091,tHw_CDAv6kg,A man talking followed by tires squealing while another man talks in the background and wind blows into a microphone
83435,lGgMxzzvOOw,A water pouring sound with gurgling
85088,mVqYZLAgR0U,A person speaks and an animal jumps into the water and splashes it around
85089,mVuaqXj-eaA,A man and woman speaks as plastic crumbles
6011,1OvCtnpkbp8,An aircraft engine is in use and a man is talking
6010,1OuTgZsMWzc,A passing vehicle makes road noise
6012,1OvtyRzKVso,Woman speaking with high pitch bleat followed by low pitch bleat. Talking continued till end
6015,1P1YxAYTOLk,Whistle with man speaking while people cheering
6014,1P0zGf_D_fs,Water trickling and softly splashing
6017,1P5WxaIWbSA,Vehicle passing with small bird chirping sounds
6016,1P2PudpnQBI,An engine is revving
6019,1P9x_rCAlvc,A baby is crying
6018,1P6I15UK1Sc,"An adult male speaks and music is playing, a bell rings, an emergency siren sounds, a thump occurs, and tires squeal"
10049,32PMPflwS8U,Heavy rainfall
10040,329Lff48-GI,A man speaks and uses a power tool
10043,32D2kJ8x91o,Ringing and then a low pitched very slow laugh
10044,32HDt9nk9io,A vehicle is revving while a man is laughing
10045,32IKJs7PmLA,Water is trickling and a person is letting out long belch
10046,32KbcPAQ9z0,"A dog pants, a woman speaks followed by laughter from a woman and a man"
10047,32LU_fvAqak,A quiet outdoor setting and a vehicle far in the distance
54550,RmWdH28nhK8,"Race car motors run, tires squeal, an adult female shout, and a crowd cheers, whistles and claps"
45108,LYYPv9P-CL8,A telephone rings and silence
45107,LYXTjscpVjQ,A vehicle horn honking several times as a crowd of people talk in the background
45103,LYNIrXhplQ4,Birds tweet and sing as a busy highway is in the background
45102,LYN44hDC0QE,A horse moves away fast
85622,mt-eD2bwxE4,A man speaking intermittently with continuous tapping
44274,L-95YVNrChs,A small chisel hums along chipping off wood
44275,L-A5_H2r0mU,A truck engine idles then accelerates
44272,KzxqTu7O1R0,A vehicle engine works in idle and then accelerates
54551,RmXHbnsKe0g,Wind whips by violently as a motorboat engine hums and forces waves into the water
44754,LJQxNkMslHs,People speak followed by some heavy splashes
42821,K2mfwJcZGyo,A man speaks unnaturally followed by a telephone ringing and throughout the whole time a deep low boom goes off in the background
42820,K2kmcspOBpM,A man speaks and kids laugh in the background
42822,K2tvH30bbL8,A bus engine accelerates as people talk nearby
5089,11QHoXQ-uJw,Bells are being rung in a melody
5088,11Q4HVS0T_Y,An engine is revving and an ambulance is heard
38532,HJXhmqD_A7c,Children laugh as sheep bleat loudly nearby
5083,116C4_1OP5I,A dog is snoring
5082,113-nhRxi3I,Birds chirping
5081,110jnSZOFuY,A person talking while starting to drive the car
5080,11-zSc69kQw,Gunfire from a gun and machine gun with a voice yelling something
5087,11Iop8FeXwY,A woman is speaking and people are applauding
5086,11CtJUD-zHg,"Scary music is playing, water is splashing, and thunder is clapping"
5085,118fKSs0Qi0,Wood being sawed
5084,118ZUtqM6bI,An speech with a telephone cricket wheel spin off
5331,17ZztEIEqB0,Two voices are communicating by the radio
5330,17Yl8i3mPxU,Train horn in distance with an animal growling and biting noise. Followed by man and woman taking
5333,17cA4Gv1BZY,A few sharp cracks followed by a telephone ring
5332,17aI77MmxYM,Wind blowing followed by someone talking and a motorcycle driving by
5334,17egzsGF5pI,Frogs croaking over piano music
5337,17ubnhGqiqA,"Two dogs bark at each other, and a woman laughs"
5338,17va_aTk5PI,"Men talk, a dog growls, another man speaks"
91046,qyTXzxDVl-A,Drone helicopter running
70498,bqDujnclPzU,A vehicle engine revving several times before running idle
70495,bqA4VqYvpb0,A gun fires and a knife slices as music plays
70494,bq5OAtZRS9U,Someone snores while two men talk
70491,bpwsd9wZiKk,Paper ripping with a child laughing and a woman snickering
18737,6odBQkTkuto,Multiple ducks quack
18734,6oZHf4Z74cU,"A young man giving a speech, people laugh"
18735,6oadHxYIdVE,A swoosh and spray of air followed by clinking of glass
18732,6oWlEbrNk3o,A crowd laughs as a people give a speech
18733,6oXqidfN8hE,A person gives a speech
18731,6oVHNhMhzHw,Voices emitting from a small device
89998,q8yQ2yA_OfQ,A bottle sprays as it moves around and something rustles as it is being shook
18738,6ohTd0umpPM,"Running footsteps are interrupted by explosions and gunfire, followed by a female voice"
17810,6ORGvuWjAgY,Men speak followed by a spit then water running
17811,6OSH6nwPCD0,A plane flying
17816,6OYnVK1T8vo,"Snoring is occurring, and inaudible speech takes place in the background"
17817,6OZQ0F6Axus,"Birds are cooing, and tapping is present"
17814,6OVhEg_k7dQ,Something rustles then a duck begins quaking
17815,6OXSlvU94ow,A man is speaking and an object is rattled
17818,6O_T5fTbGdw,Horses running very fast galloping
17819,6O_UDfugmsM,"Hissing occurs, young females speak and laugh, and a group of people are talking in the background"
58003,U7NwhkcWs54,Wind and talking
87178,o2ANV48kK5Y,Some animals make guttural sounds
87176,o1yjuorXEEY,A train horn is triggered and a train moves closer
29820,CGZH6qZ1mWg,A speedboat travels across water as the engine accelerates with wind noise in the background
29821,CGaCjBM3VxM,A man speeches nearby
29824,CGerHZE73kg,"Someone coughs, a woman laughs and sneezes"
52823,QZoXurAFy1w,A gun fires and a pop occurs
83666,lSFPdLsXW0c,A fire engine siren starts and gets closer
83662,lSBnov2kg6g,"Steam hisses loudly nearby and then stops, followed by a person talking and a boiler building up pressure"
69123,aqR1BBso7KQ,Burping and a child laughing
47990,NPpX6iaIslQ,A truck engine revs and squeals
47991,NPpuNAmI9lE,Lots of dogs barking during which a woman speaks
91468,rHmFsRZQZE4,Someone has a hard time breathing while sleeping
40724,IhZgPWtGEr0,Low engine noise from a distance followed by a loud honk from a train horn
59789,VNp2nBIH1IQ,"Music plays at moderate volume as a drill rotates nearby, after which the drill stops"
18490,6hL8HNIGdcY,A loud car engine roars and speeds by as people cheer
40725,Ih_UMpRD_Pk,Rapid typing with some distant murmuring
94123,tJQOn8j68Qk,Someone continuously sprays a surface
54210,RYsR78tOcog,A man speaks and an insect buzzes
12551,446q4NyeKOY,"Leaves rustling in the wind, birds chirp, some light whooshing"
12552,447WrcasOLc,Water trickles then sprays
12553,449hsAdksG0,Young men yell and laugh as water flows down heavily
8008,2DCN2XHDx0g,Wood been cut by a saw
12557,44FJxwQBoB8,"Wind blows, people speak, engines in the distance"
12559,44K3z0ecyUg,Scratching and rustling
8006,2D5wqF7Q4Dg,A woman gives an address
82043,kGIDnvHDZqQ,A cricket chirping and a man speaking
8001,2D-mgG5AAGE,Dogs are barking and a person is whistling
8002,2D1BygJ4pNs,A car horn beeps
8003,2D1FSvbgw5g,A horse trots as multiple people speak
95951,uidOxxmqgSA,A woman talks very fast and then a loud whistle
95950,uidE4CQTgLo,A person talking with crinkling sounds
95953,uiuS1eIl0cU,Man speaking in monotone
95955,uj50agwuMT8,Steam engine hissing and whistle blowing loudly
102059,zTh6XOuFXZ4,A muffled bus engine running as a group of people talk while a kid yells in the background
7469,2-9mFts4iLs,"A large motor vehicle engine is operating, people are talking in the background, and then metal squeaking occurs"
7468,2-8ZFhdF7Hk,"Car engine, wheels turning in gravel"
7463,2-2hMtyhYsQ,"Race car motors are running and revving, and a klaxon sounds"
7462,2-2XyMKd2DI,Person snoring quietly
7460,2-2R9mLqrBI,Man speaking over loud noises and a cat meowing
7467,2-83TMbFnX4,An engine roars and tires squeal as a car speeds down the road
7465,2-3scZ_RMkQ,Loud vibrations and blowing wind
7464,2-3dCghyoSM,A bus driving followed by a horn honking and a man and a woman speaking
65097,Z1deQetkHxo,A person loudly snored consistently
16078,5aGq5zUc1S4,A person whistling
16073,5aBnq3MmZw4,"Music plays, and a woman sings as rain hits the pavement"
16072,5aAl1T7PNFc,"A motor vehicle engine accelerates then idles, and high-pitched whining is present"
16071,5aA1-3lnJqk,A cat vocalizing itself while meowing repeatedly
16070,5a8MgPtO3k0,Woman talking and laughing to another person who also laughs
16076,5aFS-WTZZNs,"A man speaks while opening a car hood, a jingling of keys and an engine starting"
16075,5aE_ARYhtgY,Water flowing and splashing from a faucet
16074,5aDRDoALzPA,Mechanical engine running
36097,FoXVHFqAO9U,High winds and creaking noise
36096,FoTOD4HkfAM,"A child cries, and then a woman talks nearby, followed by the child continuing to talk"
10899,3OFi-JWcGK8,Dog barking and growling with person laughing in background
10891,3O36_T_sNzA,"A motor vehicle is running, metal vibrates, and an adult male speaks"
10897,3OBX7R7QzgY,A rattling noise followed by a toilet flushing
10896,3O7XXL9P_P0,"Waves crash and wind blows, people speak with engines in the distance"
10895,3O7MBPxU-O0,"Many ducks are quacking, and an adult female and adult male speak"
36092,FoBom34Dhk0,Whooshing sound followed by the propeller of a helicopter
97776,w7HN-khjn2A,Bird chirping with a huffing sound
79608,iSng47tP-k8,Music playing with someone whistling
94581,tfgAHm6BA9U,Rustling leaves with insects buzzing and a man speaking
13603,4Y1smWA18WI,Something is gently rubbing together as a woman speaks softly
13602,4Y05buKvYcA,A man speaking
13600,4XySzrJjVMc,A man is giving a speech
13607,4Y9W-X1s8rQ,"A person speaks, a dog snaps and barks, a person laughs"
13604,4Y3TCTcUvDs,"Insects chirping, a buzzing sound, and a man talking"
2316,-uY-Eic5y84,The phone rings as someone picks it up and talks in another language
2317,-uYv5mWJ13M,A man giving a speech
13609,4YCUCqaJ-cI,A man is giving a speech
5854,1LDskkJ8fmE,A shorter beep tone followed by constant beep sound
5855,1LErCZt4JbE,A car engine roars while a passing car skids
5857,1LK_YuOupwc,Wind blowing and clicking noise
5851,1L5OSIHGRXA,Large explosion while several individuals yell and scream
5852,1L8ciRtCm90,A cat hisses and an adult male is talking
5853,1LBBA76-TuQ,A helicopter lifting off
5858,1LMIvmMa4n4,A boat motor is running and water is splashing
5859,1LOFrn6n7Qo,"Traffic passes in the distance, small clinking of metal, a dog barks, people speed"
76962,gZcqmpqTvQo,A duck quacking with some rustling and people speaking
85594,mrh0LuFVLZg,Sizzling together with female speech and rustling
38295,HAFLlYWq4MY,A spray is released nearby
97773,w7E8xf1o0r8,A helicopter engine whirring from a distance
17388,6BO4WCh96W0,A dog barks while men speak
17389,6BQAAtGVJzc,A persons step quietly as a snoring person sleeps
74354,efHG6tZHFfE,"Laughter of a group of people followed by speech, with moaning in the background"
75331,fNNFs8K0blo,Man speaking and crowd applause with cheers
17380,6BEl-muSUqY,"A woman gives a speech, her voice echoes"
17381,6BGxUnjHKDQ,A small door shuts followed by digital beeping of an appliance
17386,6BMCZPsuLQ4,Mechanical humming mixed with slow vibrations of a sewing machine
17387,6BMN_8txY40,Sound of engine followed by horn beeping. A woman then laughs and a man talks
17385,6BL5060jo38,A person whistles and is followed by a digital alarm
43698,Kc7P798BfZ4,"A motor is running and vibrating in the background, an adult male speaks, and random soft metal clinks and clacks occur"
90828,qnJAVHQ5Qro,A motorcycle engine starts and accelerates
90829,qnN6NjxSfUk,"A man talks nearby, during which dishes clang"
90826,qnIV4diWKoc,"Dogs growl and yelp as birds chirp, then there is an increasing droning sound in the background"
90827,qnIrh8pROYo,Water splashes and a man speaks
43697,Kc66Krp4BWU,Mechanical humming with clicking
43696,Kc4xrWpOrUM,"Water splashes and gurgles as wooden thumping occur, then strong wind occurs"
90822,qn2eM4X0XmA,Clanking and an insect buzzing with a brief cough
43690,Kby08jHmSQA,A car moves fast and skids while electronic beeps sound
43693,Kc0P4JMeySM,A man speaks with some scraping footsteps and distant traffic passing
43692,Kc-3eHVcjuY,Mans voice with crackling sound and a thump
16381,5j9yOXdmbIM,A woman presents a monologue
19576,7CoLnTZn774,"Someone is chainsawing something making rumbling, vibrating noises"
